,STATE,STATEABBRV,COUNTY,POPULATION,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,RESL_VALUE,RESL_SCORE,RESL_RATNG,RESL_SPCTL,COUNTY_Name,Access to Exercise Opportunities,Food Environment Index,Primary Care Physicians,Air Pollution: Particulate Matter,Broadband Access,Life Expectancy,Traffic Volume,Homeownership,Access to Parks,Average Temperature F,Maximum Temperature F,Minimum Temperature F,Precipitation_inches,median_sale_price,median_list_price,median_ppsf,homes_sold,new_listings,inventory,months_of_supply,median_dom_months,Unemployment_Rate,crime_rate_per_100000,Family,Monthly_Housing,Monthly_Food,Monthly_Transportation,Monthly_Healthcare,Monthly_Other Necessities ,Monthly_Childcare,Monthly_Taxes,Monthly_Total,ranking_score,RISK_RATNG_score,RESL_RATNG_score,rank
150,ARKANSAS,AR,LAFAYETTE,0.000623548,0.999321527,0.697008275,Very Low,0.870092227,0.456537378,0.042600002,Very Low,0.062977602,LAFAYETTE,0.110970197,0.61,0.055900423,0.80952381,0.363782551,0.439844613,0.99473522,0.792564272,0.110970197,0.80704698,0.802469136,0.745762712,0.290173129,0.040663845,0.026587817,0.015147643,0.000124217,2.69887E-05,7.19273E-05,0.97979798,0.942179072,0.729411765,0.968569874,2p1c,0.921357664,0.870155018,0.327227529,0.751000732,0.91330785,0.890147509,0.914609826,0.95315875,0.557661245,1,1,2547
2242,OREGON,OR,MARION,0.034380582,0.971434452,0.032463399,Relatively High,0.083662714,0.654546793,0.500600014,Relatively Moderate,0.58168643,MARION,0.893073543,0.8,0.123069529,0.375661376,0.832537215,0.584952686,0.911985142,0.639143345,0.702081406,0.548657718,0.544753086,0.511864407,0.284028286,0.110806383,0.091442954,0.038514641,0.057956098,0.052762971,0.050739567,0.96969697,0.971952535,0.8,0.865648921,2p1c,0.768275557,0.798449639,0.445961033,0.771546343,0.753195453,0.67622125,0.699595987,0.772684019,0.557650811,1,1,2548
2050,NORTH DAKOTA,ND,WALSH,0.001048308,0.998223668,0.369828135,Relatively Low,0.15154001,0.680237182,0.579900017,Relatively Moderate,0.41278246,WALSH,0.678500426,0.91,0.065816078,0.862433862,0.665488908,0.612791699,0.990778358,0.798865692,0.195493704,0.419463087,0.430555556,0.372881356,0.117483541,0.039806379,0.034520575,0.010948369,0.001011481,0.000782673,0.000950468,0.95959596,0.95210356,0.847058824,0.887101766,2p1c,0.908561029,0.810077502,0.203798584,0.814378568,0.884426266,0.780362052,0.947517071,0.908252379,0.557634139,1,1,2549
2430,SOUTH DAKOTA,SD,SPINK,0.000628545,0.998800444,0.49299809,Relatively Low,0.304228051,0.709489495,0.673099976,Relatively High,0.528446521,SPINK,0.415972331,0.8,0.082432829,0.883597884,0.770470486,0.577084788,0.992414032,0.771078858,0.001886496,0.493288591,0.526234568,0.416949153,0.093440624,0.040486997,0.051767043,0.011757673,0.000177453,6.74718E-05,8.22026E-05,0.97979798,0.936569579,0.888235294,0.913793014,2p1c,0.895480025,0.819767446,0.190669332,0.506399944,0.875276833,0.873090779,0.921106367,0.867165994,0.55760583,1,1,2550
1888,NEW YORK,NY,STEUBEN,0.009342723,0.998125133,0.355824316,Relatively Low,0.388626801,0.719773139,0.705,Relatively High,0.319903098,STEUBEN,0.519821764,0.81,0.096369707,0.883597884,0.730162269,0.554771928,0.973906642,0.755017635,0.299452898,0.516778523,0.518518519,0.474576271,0.15425506,0.040950096,0.0339329,0.013446783,0.013078274,0.012752176,0.015890794,0.95959596,0.951024811,0.782352941,0.909890323,2p1c,0.895480025,0.80620152,0.348247487,0.523272446,0.871389617,0.707857853,0.809083943,0.822535496,0.557520194,1,1,2551
2332,SOUTH CAROLINA,SC,BARNWELL,0.002049742,0.998454525,0.408020369,Relatively Low,0.763876955,0.536312129,0.164899998,Very Low,0.083347654,BARNWELL,0.597017825,0.78,0.041850614,0.806878307,0.496958943,0.387537465,0.998241584,0.729320138,0.09320511,0.790268456,0.797839506,0.720338983,0.238673494,0.047623706,0.040175563,0.014178241,0.00154384,0.001686796,0.002034515,0.949494949,0.959439051,0.764705882,0.45642323,2p1c,0.895480025,0.949612391,0.394580279,0.771046676,0.912483071,0.813144267,0.938116349,0.953928238,0.557519722,1,1,2552
2655,TEXAS,TX,JASPER,0.003282246,0.996803326,0.23265436,Relatively Low,0.300395257,0.541931258,0.177299995,Very Low,0.375494071,JASPER,0.277077016,0.66,0.062686459,0.806878307,0.781882994,0.423771555,0.990356217,0.797842458,0.081594906,0.848993289,0.841049383,0.789830508,0.351182638,0.05642,0.047734752,0.018126351,0.004578283,0.007111531,0.012813333,0.898989899,0.93592233,0.647058824,0.784210485,2p1c,0.869886757,0.905038751,0.311504522,0.814783328,0.876377275,0.851059727,0.970992011,0.944644916,0.557456483,1,1,2553
1236,MASSACHUSETTS,MA,MIDDLESEX,0.162887301,0.97626973,0.038828771,Relatively High,0,0.801516943,0.9125,Very High,0.35460192,MIDDLESEX,0.970826016,0.94,0.214635759,0.857142857,0.888232748,0.68502137,0.669122183,0.632873752,0.815456109,0.558724832,0.574074074,0.5,0.188978298,0.199423174,0.165072602,0.060614072,0.246251309,0.218986573,0.104274022,0.97979798,0.992664509,0.847058824,0.879597898,2p1c,0.352626043,0.662790657,0.399298286,0.880187884,0.33537361,0.410438554,0.421109507,0.400186682,0.557436121,1,1,2554
2353,SOUTH CAROLINA,SC,JASPER,0.002827503,0.992464215,0.109484405,Relatively Moderate,0.240075614,0.567600055,0.238400002,Relatively Low,0.257948101,JASPER,0.554166233,0.82,0.039763891,0.804232804,0.660623477,0.499219772,0.977695164,0.780306267,0.04595186,0.820469799,0.808641975,0.769491525,0.266959278,0.120145834,0.096400343,0.039290163,0.021737973,0.015383577,0.014575552,0.97979798,0.996332255,0.864705882,0.835229375,2p1c,0.815572154,0.767441865,0.394516907,0.746711017,0.787430906,0.826759455,0.858716244,0.859594605,0.557416601,1,1,2555
3025,WEST VIRGINIA,WV,MASON,0.002534568,0.99966029,0.878103119,Very Low,0.620625225,0.612017242,0.372700005,Relatively Low,0.580165289,MASON,0.194633246,0.77,0.082167415,0.825396825,0.662972025,0.426351314,0.982884381,0.843472665,0.0597572,0.640939597,0.669753086,0.559322034,0.168641795,0.038240751,0.035183304,0.014029893,0.001685802,0.001497875,0.001510473,0.95959596,0.968716289,0.747058824,0.93487918,2p1c,0.900883049,0.922480614,0.402669402,0.124109248,0.9096346,0.81034632,0.767479211,0.803621094,0.55739298,1,1,2556
124,ARKANSAS,AR,CLAY,0.001445983,0.998135773,0.356779122,Relatively Low,0.44173913,0.493842403,0.084700003,Very Low,0.18345191,CLAY,0.608851017,0.62,0.01200398,0.82010582,0.58951552,0.468007021,0.993673846,0.733871543,0.073391974,0.736577181,0.728395062,0.686440678,0.248817362,0.023464851,0.021184781,0.008777496,0.002235906,0.002847311,0.003863523,0.929292929,0.9596548,0.776470588,0.948204165,2p1c,0.921357664,0.943798459,0.379413239,0.751000732,0.934409891,0.890147509,0.935229842,0.979289878,0.557259722,1,1,2557
1299,MICHIGAN,MI,MISSAUKEE,0.001497554,0.999703607,0.898472311,Very Low,0.616886518,0.640999554,0.458899994,Relatively Moderate,0.104909758,MISSAUKEE,0.175524847,0.8,0.034155422,0.825396825,0.6958466,0.563356052,0.999658469,0.859160357,0.058331119,0.486577181,0.513888889,0.416949153,0.154059985,0.054408779,0.04990664,0.021758672,0.003087679,0.002820323,0.002702411,0.96969697,0.969579288,0.735294118,0.935638303,2p1c,0.885811457,0.877906974,0.276652431,0.825312746,0.883121458,0.743151602,0.859891151,0.888621565,0.557240919,1,1,2558
1637,MONTANA,MT,MCCONE,0.000165606,0.99985333,0.963399109,Very Low,0.770892151,0.596018988,0.326500015,Relatively Low,0.498023715,MCCONE,0.085020243,0.87,0,0.904761905,0.653488809,0.732968021,0.996864993,0.883743176,0.052631579,0.466442953,0.518518519,0.372881356,0.053986832,0.062939158,0.07124812,0.013455596,3.54906E-05,1.34944E-05,2.05507E-05,0.97979798,0.852642934,0.9,0.966657216,2p1c,0.869033648,0.796511652,0.154557808,0.722017585,0.84450173,0.717441368,0.78532674,0.803800157,0.557154063,1,1,2559
2528,TENNESSEE,TN,WARREN,0.004084293,0.99842221,0.40324634,Relatively Low,0.327605575,0.548130406,0.193199997,Very Low,0.270813397,WARREN,0.568456523,0.72,0.078821027,0.851851852,0.654328711,0.46140849,0.986011777,0.727744125,0.075452348,0.69966443,0.716049383,0.627118644,0.252475006,0.067042946,0.05780623,0.025852193,0.008837152,0.009284124,0.012422871,0.949494949,0.954692557,0.776470588,0.784701476,2p1c,0.897470613,0.883720944,0.377715696,0.627080306,0.895417114,0.878598539,0.96968584,0.942623379,0.557095051,1,1,2560
344,FLORIDA,FL,DESOTO,0.00338149,0.991190267,0.095798854,Relatively Moderate,0.524452835,0.382816373,0.0111,Very Low,0.041000531,DESOTO,0.637155639,0.67,0.045056801,0.830687831,0.649888165,0.561202597,0.975712526,0.732246766,0.056863669,0.937919463,0.925925926,0.876271186,0.251255791,0.06496634,0.057175394,0.025147173,0.00560751,0.006112948,0.0090166,0.939393939,0.959007551,0.805882353,0.754021501,2p1c,0.895480025,0.85465118,0.429993248,0.712731257,0.88527255,0.780298661,0.963460245,0.932982664,0.557028196,1,1,2561
2312,PENNSYLVANIA,PA,SUSQUEHANNA,0.003832535,0.998540815,0.424252069,Relatively Low,0.374609168,0.618163102,0.390800018,Relatively Low,0.070969264,SUSQUEHANNA,0.548836967,0.81,0.062820079,0.873015873,0.754890223,0.562343119,0.990872607,0.804394844,0.1416194,0.515100671,0.521604938,0.466101695,0.215215801,0.051037865,0.047489817,0.016247767,0.005359076,0.005357263,0.005076012,0.95959596,0.972599784,0.829411765,0.927231893,2p1c,0.892351959,0.751937951,0.360554305,0.878493223,0.85298887,0.78425246,0.881285627,0.908962026,0.55695542,1,1,2562
378,FLORIDA,FL,OKEECHOBEE,0.003936876,0.993544053,0.124124761,Relatively Moderate,0.629343402,0.427665602,0.024200001,Very Low,0.070969264,OKEECHOBEE,0.694152961,0.52,0.072725657,0.830687831,0.67230543,0.477600484,0.981891889,0.765589965,0.164842095,0.944630872,0.915123457,0.901694915,0.230041453,0.062386735,0.055871198,0.026316331,0.007772434,0.008339518,0.012135162,0.939393939,0.964617044,0.829411765,0.71168114,2p1c,0.851687099,0.843023241,0.414420486,0.658060486,0.842014428,0.780148312,0.935108186,0.888965879,0.556910609,1,1,2563
570,IDAHO,ID,BOISE,0.000751376,0.998302157,0.383831954,Relatively Low,0.136902623,0.536196641,0.164500008,Very Low,0.361121092,BOISE,0.817871222,0.77,0.021282077,0.843915344,0.810134172,0.623448959,0.995869587,0.903592431,0.622996058,0.447986577,0.492283951,0.36440678,0.13796635,0.13051831,0.120186925,0.04037413,0.002644047,0.002847311,0.004372152,0.939393939,0.954045307,0.770588235,0.874210115,2p1c,0.910097455,0.676356515,0.184368542,0.838306312,0.847510144,0.809773514,0.864370895,0.872783695,0.556902673,1,1,2564
179,ARKANSAS,AR,SEVIER,0.00157511,0.999242417,0.654996817,Very Low,0.81654809,0.423927572,0.0226,Very Low,0.049591568,SEVIER,0.375655029,0.57,0.076398661,0.796296296,0.588771418,0.452580192,0.991776523,0.670507188,0.039459562,0.780201342,0.787037037,0.710169492,0.265642526,0.045391618,0.048725762,0.013473221,0.000798538,0.000688213,0.001125148,0.929292929,0.937216828,0.794117647,0.898280125,2p1c,0.921357664,0.874031,0.317371762,0.751000732,0.914418483,0.890147509,0.913675172,0.951971972,0.556901529,1,1,2565
2898,VIRGINIA,VA,LEE,0.002208952,0.999491096,0.789624443,Very Low,0.558590151,0.391492287,0.0124,Very Low,0.003595946,LEE,0.388625806,0.68,0.05485148,0.846560847,0.410991093,0.446143197,0.999284956,0.758891005,0.315067875,0.656040268,0.680555556,0.577966102,0.252962692,0.038723414,0.03284685,0.013128055,0.002466595,0.002321031,0.003087736,0.949494949,0.952750809,0.794117647,0.920810061,2p1c,0.895480025,0.908914726,0.374216199,0.871276452,0.900821403,0.895121832,0.919557304,0.975355506,0.556895859,1,1,2566
1904,NORTH CAROLINA,NC,ANSON,0.00219596,0.998147686,0.358370465,Relatively Low,0.592332016,0.599455321,0.334799995,Relatively Low,0.357470356,ANSON,0.360054409,0.75,0.078085748,0.835978836,0.698964367,0.407792783,0.981949276,0.673738635,0.084878712,0.75,0.75617284,0.684745763,0.245013411,0.045326233,0.039232391,0.017766497,0.002644047,0.002995749,0.003622053,0.949494949,0.956418554,0.782352941,0.697235898,2p1c,0.837752987,0.858527154,0.369788686,0.775868785,0.83375316,0.817550489,0.851859203,0.88318161,0.556887949,1,1,2567
1140,LOUISIANA,LA,DESOTO,0.002663396,0.9987839,0.485359644,Relatively Low,0.737277668,0.584388505,0.289899998,Relatively Low,0.309782609,DE SOTO,0.472847979,0.68,0.031995455,0.801587302,0.59086758,0.492259394,0.991942676,0.772655974,0.009212293,0.833892617,0.830246914,0.772881356,0.328797854,0.076104125,0.060573446,0.021923176,0.00248434,0.002671884,0.003894349,0.939393939,0.942610572,0.776470588,0.175229309,2p1c,0.936183811,0.879844962,0.350749575,0.600922353,0.929601491,0.770271825,0.884517316,0.904684235,0.55688686,1,1,2568
3137,WYOMING,WY,LARAMIE,0.010036232,0.996125341,0.194143857,Relatively Low,0,0.689137338,0.605699997,Relatively High,0.825399553,LARAMIE,0.653344874,0.73,0.109301309,0.917989418,0.822799115,0.547330379,0.945341184,0.727030479,0.361469277,0.506711409,0.578703704,0.386440678,0.050280419,0.094422638,0.078046989,0.024680097,0.028197257,0.024991566,0.019389543,0.97979798,0.983171521,0.841176471,0.864990766,2p1c,0.822681395,0.813953477,0.390817764,0.410052026,0.807240024,0.750554024,0.880120039,0.803149543,0.556867942,1,1,2569
2196,OKLAHOMA,OK,OKLAHOMA,0.079482308,0.96710738,0.027371101,Relatively High,0,0.64069548,0.458600006,Relatively Moderate,0.739233099,OKLAHOMA,0.488360405,0.66,0.064170329,0.798941799,0.653293986,0.464037146,0.990594381,0.739331507,0.09262486,0.766778523,0.783950617,0.686440678,0.168495489,0.064070004,0.052707875,0.021021339,0.186165776,0.16986708,0.142179705,0.96969697,0.986623517,0.829411765,0.6040413,2p1c,0.847901855,0.802325546,0.425937842,0.728487427,0.826901746,0.682632295,0.824710377,0.840081921,0.556856836,1,1,2570
2980,WASHINGTON,WA,KLICKITAT,0.002263022,0.998085367,0.349140675,Relatively Low,0.643559339,0.581157991,0.279799995,Relatively Low,0.201986419,KLICKITAT,0.598284583,0.79,0.096865773,0.732804233,0.728741349,0.63265375,0.992739099,0.775652598,0.31238179,0.531879195,0.555555556,0.466101695,0.096903194,0.120719108,0.11382222,0.042688945,0.003282878,0.003643479,0.004973258,0.939393939,0.95987055,0.717647059,0.934458563,2p1c,0.801922411,0.798449639,0.322311338,0.962568966,0.783871436,0.64110374,0.90882604,0.848015774,0.556853124,1,1,2571
1451,MISSISSIPPI,MS,LAWRENCE,0.001194226,0.998946674,0.537237428,Very Low,0.697869469,0.470748429,0.056999998,Very Low,0.045020727,LAWRENCE,0.477239522,0.6,0.029166459,0.801587302,0.39294768,0.406299312,0.999290044,0.838486718,0.063499861,0.82885906,0.839506173,0.754237288,0.258717386,0.03134782,0.024375744,0.010548858,0.000745302,0.000701707,0.001120011,0.929292929,0.943257821,0.794117647,1,2p1c,0.878986586,0.881782956,0.343547428,0.66911698,0.878009829,0.950352021,0.904360629,0.934227957,0.55684365,1,1,2572
1469,MISSISSIPPI,MS,PIKE,0.00401983,0.996746557,0.227880331,Relatively Low,0.220379832,0.567468719,0.238099995,Relatively Low,0.461293743,PIKE,0.573703006,0.61,0.064640061,0.812169312,0.528649712,0.390456811,0.97830278,0.687016549,0.0227408,0.832214765,0.836419753,0.761016949,0.268032187,0.038135724,0.031862857,0.011584356,0.004241123,0.003602996,0.005815835,0.949494949,0.946925566,0.782352941,0.861865014,2p1c,0.863630625,0.883720944,0.435948356,0.66911698,0.864565038,0.971982069,0.916694178,0.949879858,0.556816778,1,1,2573
1432,MISSISSIPPI,MS,GEORGE,0.002416835,0.993916145,0.129535328,Relatively Moderate,0.085703268,0.556290285,0.211299992,Relatively Low,0.387833799,GEORGE,0.360246407,0.62,0.076521636,0.793650794,0.624005243,0.408688798,0.997221009,0.858555469,0.110020534,0.852348993,0.856481481,0.779661017,0.279931724,0.055984446,0.045347696,0.018575801,0.004205632,0.003805411,0.004685549,0.95959596,0.965480043,0.788235294,0.970473949,2p1c,0.896048765,0.893410812,0.301845711,0.667365924,0.896897411,0.960834086,0.910915746,0.942550675,0.556764692,1,1,2574
2318,PENNSYLVANIA,PA,WAYNE,0.005105317,0.998722574,0.467536601,Relatively Low,0.419562268,0.603433639,0.346300011,Relatively Low,0.055984898,WAYNE,0.603655557,0.86,0.06363644,0.846560847,0.729288125,0.560315028,0.991894873,0.840526258,0.122959633,0.510067114,0.524691358,0.454237288,0.219263594,0.072120553,0.062285442,0.024257085,0.014320444,0.013683287,0.013316824,0.96969697,0.979072276,0.788235294,0.931463205,2p1c,0.869033648,0.81201549,0.313116652,0.878493223,0.848944291,0.720089465,0.858177576,0.877007751,0.556726772,1,1,2575
3130,WYOMING,WY,CARBON,0.001442185,0.999686557,0.891470401,Very Low,0.654751676,0.587321482,0.299799995,Relatively Low,0.519848771,CARBON,0.798720506,0.63,0.094071762,0.912698413,0.831261573,0.541621361,0.981560984,0.788327138,0.178922749,0.411073826,0.469135802,0.313559322,0.064910997,0.047564757,0.045280934,0.016213985,0.003442585,0.003373592,0.004680412,0.949494949,0.962243797,0.841176471,0.858881769,2p1c,0.857658862,0.786821708,0.255587692,0.346611659,0.831354717,0.810258209,0.877670286,0.799314634,0.556695413,1,1,2576
192,CALIFORNIA,CA,BUTTE,0.021130665,0.968609767,0.028325907,Relatively High,0.398119122,0.695052221,0.624099998,Relatively High,0.671118986,BUTTE,0.822370908,0.76,0.100885565,0.608465608,0.821404815,0.54013166,0.910680692,0.598402065,0.322224427,0.741610738,0.770061728,0.652542373,0.2135089,0.104634484,0.084909644,0.03840595,0.031515625,0.031414884,0.032357006,0.95959596,0.976483279,0.711764706,0.824502466,2p1c,0.746754699,0.744186032,0.417007635,0.386361318,0.718025891,0.698847159,0.779328605,0.712205649,0.556676179,1,1,2577
1006,KENTUCKY,KY,ALLEN,0.002048343,0.998975026,0.546467218,Very Low,0.368115942,0.589583119,0.305900002,Relatively Low,0.380895916,ALLEN,0.306877793,0.71,0.024848368,0.822751323,0.591619316,0.475296564,0.997418938,0.788053231,0.027588887,0.703020134,0.719135802,0.630508475,0.278907584,0.058913626,0.049615992,0.022651697,0.004187887,0.004466635,0.006278225,0.939393939,0.946062567,0.782352941,0.977555879,2p1c,0.881545913,0.875968987,0.341134259,0.713908543,0.878677233,0.797303934,0.833768434,0.884955652,0.556668858,1,1,2578
2341,SOUTH CAROLINA,SC,COLLETON,0.00384263,0.992538971,0.111075748,Relatively Moderate,0.26190067,0.620178904,0.395600014,Relatively Low,0.454373604,COLLETON,0.484276241,0.67,0.07165811,0.82010582,0.654280356,0.36440418,0.988746549,0.750266217,0.03548855,0.808724832,0.800925926,0.754237288,0.270616923,0.088727223,0.074853687,0.031402754,0.005021915,0.005492207,0.00793769,0.939393939,0.954261057,0.835294118,0.565707327,2p1c,0.895480025,0.8914729,0.394326089,0.732777142,0.89582356,0.79111321,0.914853344,0.926435898,0.556590391,1,1,2579
2763,TEXAS,TX,TYLER,0.001967988,0.997381766,0.269255251,Relatively Low,0.339920949,0.493994539,0.085,Very Low,0.225296443,TYLER,0.518789777,0.53,0.042899126,0.812169312,0.642329262,0.43879859,0.994034427,0.809226365,0.126932013,0.850671141,0.841049383,0.794915254,0.36152158,0.049627462,0.044488508,0.016625247,0.003194151,0.004277714,0.007603742,0.909090909,0.940453074,0.676470588,0.827437423,2p1c,0.895480025,0.920542627,0.282636945,0.814783328,0.904153332,0.851059727,0.979978111,0.958540416,0.556564912,1,1,2580
650,ILLINOIS,IL,JOHNSON,0.001322953,0.998810184,0.495544239,Relatively Low,0.541346974,0.595871012,0.325900002,Relatively Low,0.055103464,JOHNSON,0.658701533,0.82,0.012794847,0.804232804,0.597843499,0.542723566,0.996884412,0.869331177,0.658701533,0.684563758,0.675925926,0.640677966,0.231748354,0.054866986,0.044884827,0.016589996,0.002005217,0.00160583,0.002368463,0.949494949,0.938511327,0.676470588,0.865150703,2p1c,0.894058177,0.862403061,0.251047699,0.26669414,0.886197502,0.801751444,0.754269552,0.782918094,0.556482919,1,1,2581
3003,WEST VIRGINIA,WV,BRAXTON,0.001236702,0.999776566,0.932208784,Very Low,0.71189364,0.564072995,0.229500008,Relatively Low,0.324613726,BRAXTON,0.558922311,0.7,0.084391513,0.865079365,0.580789546,0.486105955,0.994760806,0.813799235,0.133901137,0.629194631,0.663580247,0.542372881,0.189173372,0.034919005,0.0295432,0.018782901,0.000177453,0.000161932,0.000195231,0.949494949,0.90377562,0.717647059,0.889979389,2p1c,0.911689095,0.901162769,0.366346423,0.213404905,0.913378016,0.80823134,0.778045942,0.816600834,0.556472737,1,1,2582
191,CALIFORNIA,CA,AMADOR,0.004034022,0.996684083,0.222151496,Relatively Low,0.88278588,0.63097264,0.431899986,Relatively Moderate,0.446095134,AMADOR,0.602485546,0.91,0.079325379,0.658730159,0.767645641,0.609811827,0.970157645,0.822131379,0.207466522,0.709731544,0.737654321,0.623728814,0.152645696,0.108046585,0.095235412,0.037047319,0.009848633,0.010876459,0.013486367,0.949494949,0.968716289,0.717647059,0.79715309,2p1c,0.769788641,0.653100758,0.201539403,0.61085369,0.712926173,0.665822579,0.769550225,0.699956144,0.556430687,1,1,2583
558,HAWAII,HI,HAWAII,0.020029188,0.962878806,0.024188415,Relatively High,0,0.693943094,0.621899986,Relatively High,0.196837945,HAWAII,0.947357199,0.83,0.111202782,0.931216931,0.858932777,0.694761136,0.950670238,0.639388813,0.808021924,,,,,0.145413396,0.128627414,0.066774182,0.039696201,0.034545577,0.060413787,0.949494949,0.937216828,0.841176471,0.874281309,2p1c,0.581251563,0.548449626,0.339240871,0.769398943,0.51104891,0.737511657,0.576763242,0.596907879,0.556376168,1,1,2584
